id,barcode,name,brand,source,ingredients,countries,allergens_confirmed,allergens_may_contain
0089686170733,0089686170733,Mi goreng Fried Noodles,Indomie,OFF,"Noodles: Wheat flour (67%), refined palm oil (contains antioxident E319), salt, acidity regulators (E451, E501, E500). thickener (E412), colour (E101). Satsoning Powder: Sugar, saft, flavour enhancers (E621. EB27, E601), garlic powder, artificial chicken flavaur (4.5%). onion powder, yeast extract, colour (E150a), anticaking agem (E551). Seasoning Oil: Refined palm oil (contains antioxidant E319), onion. Sweet Soy Sauce: Sugar, water, salt, wheat, soybean, spices, sesame oil. Chilli Powder.","France,Indonesia,United Kingdom,Japan","en:soybeans, en:wheat, en:sesame-seeds","en:eggs, en:sulphur-dioxide-and-sulphites"
0041789001864,0041789001864,Maruchan habanero,Maruchan,OFF,"harina de trigo enriquecida (harina de trigo, niacina, hierro, reducido, mononitrato de tiamina, riboflavina, ácido fólico) aceite vegetal, canola, semilla de algodón, palma, conservado con TBQ, sal, vegetales deshidratados 3% (zanahorias, chicharos, cebolla, ajo) maltodextrina, glutamato monosódico, maíz, trigo, proteína de soya hidrolizados, camarones deshidratados 0.6%, chile habanero 0.07%, pimienta blanca, azúcar, ácido cítrico, salsa de soya deshidratada (trigo, frijol de soya, sal), extracto de levadura caramelo clase IV, carbonato de potasio, (mono, hexameta, trípoli) fosfato de sodio, aceite de ajonjolí, carbonato de sodio, inosinato disódico, guanilato disódico, limón en polvo 0.01%, caldo de pollo, lactosa, lecitina de soya","Mexique,Espagne","en:crustaceans, en:gluten, en:milk, en:sesame-seeds, en:soybeans, en:barley",
5901384503765,5901384503765,Oyakata Chicken Ramen,Ajinomoto,OFF,"de paime, amidon modifié, sel, agents levants (carbonates de sodium, Gbonates de de gout F1 F635: sel extrait de poulet en poudre (14%) (extrat de poulet 45 esola en poudre (spia, _blé_, maltodextrine, sel), extrait de levure, graines de sésame caisse pone no colorants E150c E100Corecteur dacidité: adde citrique.","Frankreich, Germany","en:wheat, en:sesame-seeds, en:barley",
8850987123641,8850987123641,Mama Pa-Lo Duck Flavour,Mama,OFF,"noodles (wheat flour, palm oil, salt, sugar, acidity corrector e500, acidity corrector e501, thickener e466, soy sauce) - seasoning (salt, sugar, e621 taste enhancer, e635 taste enhancer, duck flavour, e150a colouring, leek) - seasoning oil (palm oil, garlic) - pepper powder","en:Switzerland, en:United States, Germany","en:gluten, en:soybeans, en:wheat",
7613036680158,7613036680158,Noodle cup shrimps,Maggi,OFF,"85,9% frittierte Nudeln [WEIZENMEHL, Palmfett, WEIZENGLUTEN, Salz, Säureregulator Kaliumcarbonat, Stabilisator Polyphosphate, Antioxidationsmittel (Butylhydroxyanisol, Butylhydroxytoluen)], Salz, Karotten, Hefeextrakt, Zucker, Zwiebeln, Gewürze (Knoblauch, Paprika, Pfeffer, Chili, Kurkuma, Ingwer), Lauch, Kräuter (Petersilie, Schnittlauch), Rote Bete, Sonnenblumenöl, Würze (aus WEIZEN), Shrimpsaroma, Aroma, Stärke, Säuerungsmittel Citronensäure.","Belgien, Germany","en:wheat, en:crustaceans","en:celery, en:eggs, en:milk, en:mustard, en:sesame-seeds, en:soybeans"
6923744306129,6923744306129,Nouilles instantanées saveur crevette,Noodle Master,OFF,"Nouilles 86,4g (farine de _blé_ tendre (contient _gluten_) 74,2%, huile de palme (contient antioxydant E306), eau, sel), Assaisonnement 7g (sel, farine de _blé_ tendre (contient _gluten_), exhausteurs de goût (E621, E627, E631), sucre, maltodextrine, arôme crevette ( contient _crustacés_, _soja_) 4%, correcteur d'acidité (E330), piment en poudre, extrait de levure, huile de palme, poivre, anti-agglomérant (E551), colorant E160c), légumes déshydratés 1,4g (poivron rouge, choux), poudre de piment 0,2g (piment en poudre)",France,"en:crustaceans, en:gluten, en:soybeans, en:wheat, en:barley","en:celery, en:milk"
7613036053532,7613036053532,Hochzeits Suppe,Maggi,OFF,"52,6% Nudeln (_Hartweizengrieß_) &quot;, 14% Grießklößchen (_Weizengrieß_, Palmfett, Wasser, _Hühnerei-Eiweiß_, _Eigelb_, _Milchzucker_, Jodsalz, _Weizenmehl_, Muskatnuss), Jodsalz, 5,3% Rindfleischklößchen (Rindfleisch, _Weizenmehl_, Salz, Zwiebeln, Rinderfett _Hühnerei-Eiweiß_, Gewürze, Antioxidationsmittel Extrakt aus Rosmarin), Hefeextrakt, Zucker*, 2,3% Karotten*, Aromen (mit _Weizen_, _Sellerieöl_), Lauch*, Palmfett, Rinderfett*, Mineralsalz Kalium, Rindfleisch, Würze (aus _Weizen_)*, Gewürze (Kurkuma, Pfeffer, Koriander, Muskatnuss, Zwiebeln)*, Petersilie*, Salz, karamellisierter Zucker*, Säuerungsmittel Citronensäure, Sonnenblumenöl*, Antioxidationsmittel Rosmarin - extrakt. Kann Milch, Senf, Sellerie und Soja enthalten. * Natürliche Zutaten.",Germany,"en:eggs, en:gluten, en:milk, de:Sellerieöl, en:soybeans","en:celery, en:mustard"
8710522627556,8710522627556,Asia noodles vegetable taste,Knorr,OFF,"84% nouilles à la style asiatique (farine de BLÉ enrichi (farine de BLÉ, carbonate de calcium), huile de palme, sel comestible, amidon modifié, sucre, extrait de curcuma), exhausteur de goût (glutamate monosodique, guanylate disodique, inosinate disodique), sirop de glucose, arômes (arômes (dont CÉLERIE) exhausteur de goût (glutamate monosodique, guanylate disodique, inosinate disodique)), amidon, sucre, huile de palme, 0,7% poireaux¹, 0,6% carottes¹, ail¹, poivre, poivre de Cayenne, curcuma¹, 0,5% maïs sucré, sel minéral de potassium, sel comestible iodé, poudre d'oignon grillé¹, persil¹, 0,2% poivrons¹, concentré de jus d’oignon grillé (jus d’oignons, huile de tournesol), sel comestible, acidifiant (acide citrique), extrait de levure, sauce soja en poudre (sauce soja (SOJA, BLÉ), sel comestible, maltodextrine). Peut contenir des traces de lait, œuf, moutarde.","Belgien, Germany","en:soybeans, en:milk, en:eggs, en:wheat, en:mustard, en:celery, en:barley",
8445290378682,8445290378682,Fusian Pasta Oriental Sabor Pollo,Maggi,OFF,"Noodles (93.7%): Farinha de TRIGO, óleo de girassol, sal, emulsionante (trifosfatos), regulador de acidez (carbonatos de potássio), espessante (goma de guar), levedante (carbonatos de sódio), corante (riboflavinas). Condimento 6.3%: Sal, açúcar, aroma natural, extrato de levedura (extrato de levedura, sal), amido de milho, aromas (frango, bovino, levístico), vegetais desidratados (alho, cebola, AIPO), especiarias (açafrão, gengibre, pimenta preta), óleo de palma.","Portugal,Espanha,Itália","en:celery, en:gluten","en:eggs, en:milk, en:mustard, en:nuts, en:sesame-seeds, en:soybeans"
8711200463978,8711200463978,Pasta Snack Arrabiata,Knorr,OFF,"56% Nudeln (HARTWEIZENGRIESS), 13% Tomatenpulver, Stärke, 5,5% Zwiebelpulver Zucker, Hefeextrakt, 2,7% Tomaten, Palmöl, Glukosesirup, jodiertes Speisesalz, Speisesalz, Petersilie, Thymian, 0,2% rote Chilischoten, Pfeffer, Cayennepfeffer, Knoblauch, geräuchertes Chilipulver (Chili, Rauch), Gemüsesaftkonzentrate (SELLERIE, Zwiebeln, Karotten, Lauch), Aromen, Zitronensaftpulver (Zitronensaft, Maltodextrin), Sonnenblumenöl _Ei_, _Milch_, _Senf_, _Gluten_, _Soja_","Luxembourg, en:germany","en:celery, en:eggs, en:gluten, en:milk, en:mustard, en:soybeans, en:wheat, en:barley",
4710008211617,4710008211617,Sopa china,Kung-Fu,OFF,"Preparado alimenticio a base de harina de TRIGO (75,47g): Harina de TRIGO (65,78g), manteca de palma, estabilizador: goma guar, antioxidante: extracto rico en tocoferoles. Condimento preparado sabor a ternera (3,78g): Sal, potenciador del sabor: glutamato monosódico, ajo en polvo, aroma artificial de ternera (0,21%), salsa de SOJA en polvo (habas de SOJA modificada genéticamente, TRIGO, sal, dextrina de maíz), cebolleta desecada, especias. Condimento preparado (5,75g): Manteca de palma, especias, antioxidante: extracto rico en tocoferoles.","France,Spain","en:gluten, en:soybeans",
8445290436030,8445290436030,Fusion noodles gusto curry,Maggi,OFF,"noodles (93,7%): farina di FRUMENTO, olio di girasole, sale, emulsionante (trifosfati), regolatore di acidità (carbonati di potassio), addensante (gomma di guar), agente lievitante (carbonati di sodio), colorante (riboflavine). Condimento 6,3%: sale, amido di mais, aromi naturali (contiene GLUTINE), zucchero, estratto di lievito (estratto di lievito, sale), spezie (curry, curcuma, zenzero), aromi, olio di palma, cipolla disidratata, zucchero caramellato.",España,,"en:LATTE, en:SENAPE, en:SESAMO, en:SOIA e FRUTTA A GUSCIO, en:UOVA, en:può contenere SEDANO"
6920238090618,6920238090618,SHIN RAMYUN NOODLE SOUP,Nongshim,OFF,RH 30,"France,Singapore,en:singapore",,
8852018511069,8852018511069,"Nouilles instantanées au goût de légumes, pack de 5",Yum Yum,OFF,"Nouilles : farine de blé, huile de palme (contient antioxygène : E319), amidon de tapioca, bouillon en poudre (arôme, exhausteurs de goût : E627, E631, extrait de levure), sel, correcteurs d'acidité : E500, E452, E451, épaississant : E466 Assaisonnement : sucre, huile de palme (contient antioxygène : E320); sel , exhausteur de goût, E621, E631, E627, produit à blanchir café (sirop de glucose, huile de palmiste endurcie, protéine de lait, correcteur d'acidité E340, émulsifiant : E471, antianglomérant : E551) légumes (ail, oignon, échalote, feuille d'oignon ), herbes feuilles de basilic, coriandre, fenouil, citronelle, corbava ) arôme, épices (piment, poivre, galanda, sauce de soha en poudre (fèves de soja, blé sirop de glucose, maltodextrine, colorant E150c, acidifiant E330, colorant E171, épaississant E415 , acidifiant E296, crevettes","Frankreich,Deutschland","en:crustaceans, en:gluten, en:milk, en:soybeans, en:wheat, en:barley","en:fish, en:sesame-seeds"
6921555509326,6921555509326,Instant Noodles Beef Flavour,JML,OFF,"NOUILLE : Farine de blé, huile raffinée de palme, amidon de manioc, sel, acidifiants: E500i-E501i, humectant : E452, antioxydant : E306. ASSAISONNEMENT GOÛT BOEUF : sel, exhausteurs de goût: E630-E626-E621, bœuf en poudre 1.3%, légumes en poudre (piment, oignon), sauce SOJA en poudre (sel, soja, blé, sucre), glucose, épices (poivre, gingembre, piment fort), antiagglomérant : E551 (nano], colorant : E150b",France,"en:soybeans, en:eggs, en:wheat","en:crustaceans, en:fish"
8410300351115,8410300351115,Fideos orientales instantáneos sabor gamba,Gallina Blanca,OFF,"Fideos orientales (90%): harina de trigo, aceite de palma, almidón modificado, sal, gasificantes (carbonato de sodio, carbonato de potasio). Aderezo (10%): sal, maltodextrina, potenciador de sabor (E621, E635), gambas 8%, extracto de levadura, preparación de verduras (cebolla, zanahoría, apio, aceite de girasol, azúcar, almidón de maíz, sal, ajo, pimienta negra), azúcar, salsa de soja en põlvo (soja, trigo, maltodextrina, sal), aderezo de pescado [potenciadores del sabor (E621, E631), aroma, sal, lactosa, azúcar, carne de pescado, extracto de pescado, extracto de levadura], aromas (contienen crustáceos, pescado, leche, moluscos), pimienta negra, aceite de girasol, pimienta blanca, colorantes (E150c, E160c)","Francia,España","en:celery, en:crustaceans, en:fish, en:gluten, en:milk, en:molluscs, en:soybeans, en:barley",
3379140196773,3379140196773,Instant Noodles Chicken Flavour,Kailo Brand,OFF,"Nouilles: Farine de blé, Huile de palme, Amidon de tapioca, Sel, Ail, Acidifiants (E500(i), E501 (i)), Sachet d'assaisonnements: Sel, Sucre, Exhausteur de goût (E621), Maltodextrinet Extrait de levure, Champignon Shiitake (Lentinula edodes) en poudre, Arôme poulet (sucre, glucose, protéine de spla hydrolysée, maltodextrine, amidon de maïs), Épices (ail, poivre, anis), Sauce de en poudre (soja, maltodextrine, colorant (E150a), (El 50a), exhausteur de goût (E627, E631 sel), Colorant Antiagglomérant (E551 Sachet de sauces: Huile de palme, Arôme poulet (sucre, glucose, 11 protéine de hydrolysée, maltodextrine, amidon de maïs), Épices (ail, S, poivre, anis), m Sachet de légumes déshydratés: Carotte, Échalote, Champignon cc",France,"en:soybeans, en:wheat, en:barley",
8850987101014,8850987101014,Mama Pork flavored instant noodle,"mama,มาม่า",OFF,"แป้งสาลี น้ำมันปาล์ม เกลือบริโภคเสริมไอโอดีน 72.00% 12.92% 4.19% เครื่องเทศ (หอมแดง, กระเทียม, พริกไทย) 2.95% น้ำตาล ผงเนื้อหมู : 2.62% 0.16% วัตถุปรุงแต่งรสอาหาร : มอโนโชเดียมกลูทาเมต, ไดโซเดียม 5’-ไรโบนิวคลิโอไตด์, ไดโซเดียม กชิเนต, สารควบคุมความเป็นกรด : INS451 (i), INS500(ii), INS501(1), สารให้ความข้นเหนียว : INS466, สีธรรมชาติ : INS150a, แต่งกลิ่นเลียนธรรมชาติ ข้อมูลสำหรับผู้แพ้อาหาร : มีแป้งสาลี, ถั่วเหลือง และอาจมีไข่, นม, กุ้ง, ปลาและหอย วิธีปรุง",ประเทศไทย (Thai),en:milk,en:crustaceans
4023900545323,4023900545323,Eier Mie Nudeln,Bamboo Garden,OFF,"_Welchweizenmehl_, _Hartweizengrieß_, _Eier_ (10%).","United States, Germany",,
4807770270024,4807770270024,lm chicken 55g,Lucky Me,OFF,"Noodles: WHEAT FLOUR, VEGETABLE OIL (PALM OIL WITH GREEN TEA EXTRACT), IODIZED SALT, SODIUM POLYPHOSPHATE (HUMECTANT), ACIDITY REGULATORS (SODIUM CARBONATE, POTASSIUM CARBONATE), SODIUM CARBOXYMETHYL CELLULOSE (THICKENER), ARTIFICIAL COLORS (TARTRAZINE, SUNSET YELLOW) Seasonings: IODIZED SALT, FLAVOR ENHANCERS (MONOSODIUM L-GLUTAMATE, DISODIUM 5'- INOSINATE, DISODIUM 5'-GUANYLATE), WHEY POWDER, SUGAR, CHICKEN FLAVORS, SPICES, CORNSTARCH, HYDROLYZED VEGETABLE PROTEIN, DEHYDRATED CHIVES, TARTRAZINE (ARTIFICIAL COLOR), VITAMIN A (RETINYL ACETATE).","Philippines,Spain","en:gluten, en:milk, en:wheat",
0031146250301,0031146250301,Bowl Noodles Spicy Kimchi Flavor,Nongshim,OFF,"Enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), palm oil, potato starch, modified potato starch, salt, dried kimchi flakes (napa cabbage, red chili pepper*, garlic, dextrin, salt, ginger, shrimp, glucono delta-lactone), contains less than 2% of: anchovy extract*, beef bone extract*, beef extract*, beef fat*, black pepper*, cellulose*, citric acid, corn syrup, defatted soy flour, dextrose, disodium guanylate, disodium inosinate, disodium succinate, dried vegetables (carrot, green onion), fermented wheat protein, garlic*, gum arabic, hydrolyzed corn protein, hydrolyzed soy protein, leek extract*, malic acid, maltodextrin, modified tapioca starch, napa cabbage*, natural flavors, non dairy lactic acid, onion*, potassium carbonate, red chili pepper*, riboflavin color, rice flour, sand lance extract*, shrimp*, sodium carbonate, sodium phosphates, sugar, tocopherols (antioxidant), yeast extract, yellow corn flour.","Canada,United States,New Zealand","en:crustaceans, en:gluten, en:milk, en:soybeans, en:wheat, en:fish, en:barley",
4807770271229,4807770271229,Lucky Me! Extra Hot Chili Noodles,Lucky Me!,OFF,"Noodles: wheat flour, vegetable oil (palm oil, green tea extract), salt, stabilizer (guar gum), carbonates (sodium and potassium), calcium tripolyphosphate. seasoning: coconut oil, soy sauce (water, soybean, salt, potassium sorbate as preservative), cane sugar, flavor enhancer, monosodium glutamate, disodium 5' inosinate, disodium 5' guanylate), salt, artificial chicken flavor, spices (red pepper, corn starch), dehydrated soy protein, acidulant (citric acid), caramel color, colorant (paprika).",Philippines,"en:soybeans, en:wheat",
5901384507800,5901384507800,Oyakata Chicken Teriyaki,Ajinomoto,OFF,"instant noodles 76,5% [wheat flour, palm oil, modified starch, salt, raising agents: sodium carbonates, potassium carbonates], liquid sauce 20% [soy sauce 41% (water, soy beans, wheat, salt), sunflower oil, cane molasses and inverted sugar syrup, sugar, flavour enhancers: E621, E635; fried garlic, flavourings (contain milk), ginger, yeast extract, caramelised sugar, onion powder, acidity regulator: citric acid], carrot, chicken meat pieces 0,7%, cabbage, chive. Product may contain: crustaceans, molluscs, sulphur dioxide and sulphites, fish, eggs, celery, mustard, sesame.",Estonia,"en:gluten, en:soybeans, en:milk, en:wheat","en:celery, en:eggs, en:fish, en:molluscs, en:mustard, en:sesame-seeds, en:sulphur-dioxide-and-sulphites, en:sulphites"
8857056004627,8857056004627,Chicken Flavoured Instant Noodles,Picnic,OFF,l' jgrédients Jilles: rine de blé huile de palme Assaisonnements: sel sucre arômes poulet épices glutamate monosodique E621 disodique 5 ribonucléotide E635,France,en:wheat,
8888056707607,8888056707607,Koka Nudler M / Tom Yam Smag,Koka,OFF,"Noui//es: farine de blé, huile de palme, sel, Assaisonnement: sel, sucre exhausteUr de goût (E621 ), régutateur d'acidité (acide citrique), poudie de piment, poudre de crevette, protéines de soja hydrolysées, poudre de citronnelle, épices.",France,"en:soybeans, en:wheat, en:crustaceans",
4061458055352,4061458055352,Instant Nudeln Gemüsegeschmack,Asia Green Garden,OFF,,"en:Deutschland, en:Frankreich, Germany",,
5997523315412,5997523315412,Cup Noodles beef,Nissin,OFF,"SUPA INSTANT NOODLES VITA NISSIN 64g Supa picanta instant cu taitei şi aroma de carne de vita,in stil asiatic Ingrediente. Tăiţei 80,3% [faina de grau ulei de palmier,sare. potentiator de aroma E 621,agenţi de tratare a fain (E500, E451) antioxidant E306,corector de aciditate: acid citric]. proteina de gra texturata(gluten de grau extract de malt de orz),zahar,maltodextrina, sare, potentiatr de gust:E621,corector de aciditate:E500, E330,stabilizatori trifosfati, antioxidant E306, bucati proteice de grau texturat (gluten de grau,extract de mall orz) zahar,sirop de glucoza,sare potentiator de gust:E621,E 627,E631 ardei rost Contera PAN CERTELE MASSA ALUMER TO SHOULDE 3 deshidralal.condimente 1,0% fulgi de praz deshidratat pudra din grasime de vitam grasime si supa de vita),arome(contin grau, soia,lapte).pudra de sos de soia (boabe de soia grau sare.maltodextrina), amidon modificat pudra de arder ute 0,3% extract de drojdie proteina din porumb hidrolizata,colorant E150c, extract de paprika,uler de palmier,agent aglomerant:E551,corectori de aciditate E330,ac Succinic pudra de extract de carne de vita 0,02% (maltodextrina, extract de vita) proteine din lapte Poate contine telina,crustacee peşte,moluste,muştar şi susan din care acizi grasi saturati 1,5 g),Glucide 9,6 g din care zaharun 0,3 g Proteine A 2.5g Sare 1,2 g Mod de preparare :1.Deschideti capacul la jumatate. Turnati partea de jos a ambalajului Cantitate notä: 64g. (350ml dupa preparare) Produs Te cincotita pana la linia din interior.2. Puneţi capacul şi aşteptati 3 minute tecati bine.A se consuma de preferintă înainte de sfârşitul: vezi pe Ungana pentru Nissin Food Distribuitor Nordic Import Export Co.sector 3Bucurese Cancel del LATTE Può contenere sedano, crostacei, pesce, molluschi, senape e semi di sesamo PREPARADO ALIMENTICIO ALIMENTICIO PARA SOPA PICANTE ww SABOR A TERNERA ESTILO ASIÁTICO. Ingredientes: Fideos 80,3% (harina de TRIGO, aceite CON FIDEOS INSTANTÁNEOS, 64ge Atlagos tápérték 100ml elkészített termékben/Valori nutrizionali medi per 100ml/ di prodotto preparato/Valores nutricionales medios por 100ml de producto preparado/Valores nutricionais médios por 100ml de produto preparado: Energia/Valor energético/Energia Zsir/ Grassi/ Grasas/Lipidos amelybol telített zsírsavak/ di cui acidi grassi saturi/ de las cuales saturadas/ dos quais saturados Szénhidrát/ Carboidrati/Hidratos de carbono amelybal cukrok/ di cui zuccheri/de los cuales azúcares/ dos quais aquicares Fehérje/ Proteine/ Proteinas 567 Sale/Sal 326 kJ/78 kcal fim de late rendersi Magyana Produzido na in Licenced by S 3,0g 1,5g 9,69 0,89 11 2,59 1,2g Arsomagolás 1 adagot tartalmaz, ami elkészítés után 350ml./ La confezione contiene 1 porzione, pari a 350ml dopo la preparazione El envase contiene 1 porción, que es de 350ml después de la preparación/ embalagem contem 1 porção, que é de 350ml após a preparação S",en:es,"en:wheat, en:molluscs, en:barley",
8680908020021,8680908020021,Noodle,Indomie,OFF,,en:Turkey,,
8000050027523,8000050027523,Saikebon noodles manzo,"Saikebon,Star",OFF,"Noodles istantanei di farina di frumento e condimento in polvere al manzo, INGREDIENTI: INFORMAZION Noodles istantanei (90%): farina di frumento, olio di palma, amido modificato, sale, agenti lievitanti: carbonato di sodio, carbonato di potassio, Condimento in polvere (10%): sale, Valori Med amido di patata, esaltatori di sapidità: E621, E635, lattosio, zucchero, aroma, estratto di lievito, vegetali (carote, prezzemolo, sedano, porro), coloranti: caramello semplice, curcumina, olio di palma, aglio tostato, pepe bianico, salsa di soia in polvere (salsa di soia (semi di soia, frumento, salel, maltodestrine, sale, carne di manzo 0,5%, correttore di acidità: acido citrico, Può contenere tracce di crostacei, latte, uova, pesce, senape, semi di sesamo, molluschi, Prodotto disidratato, Conservare in luogo fresco e asciutto al riparo dalla luce, Da consumarsi preferibilmente entro fine: vedi fondo della confezione Energia Grassi di cui: aci Carboidra di cui: zu Fibre Proteine",Italy,"en:celery, en:gluten, en:milk, en:soybeans, en:molluscs, en:barley","en:crustaceans, en:eggs, en:fish, en:mustard, en:sesame-seeds"
0074603003287,0074603003287,Ramen kimchi,Nongshim,OFF,"Makaron 90,4% [_mąka pszenna_, rafinowany olej palmowy, modyfikowana skrobia z tapioki (INS 1420), sól rafinowana, emulgator (_lecytyna sojowa_ (E322)), regulator kwasowości (węglan potasu (E501), węglan sodu (E500), E339, kwas cytrynowy), zagęszczacz (guma guar (E412)), olejek aromatyczny z zielonej herbaty], Zupa 9,6% [sproszkowane kimchi (kapusta pekińska, sól, ostra papryka w proszku, czosnek, imbir), sól, wzmacniacz smaku [monosodowy L-glutaminian (E621), disodowy 5'- rybonukleotyd (E635), sos _sojowy_ w proszku, cukier, mieszana ostra przyprawa (chili, czosnek, cebula), drożdże w proszku, suszona kapusta Bok Choy, czerwona papryka mielona, regulator kwasowości (E296), suszone płatki kimchi (kapusta pekińska, sól, czerwona papryka mielona, czosnek, imbir), suszony szczypiorek, pieprz czarny w proszku, olej z nasion czerwonej papryki, papryka, aromat czosnkowy, karmel w proszku].","Francja,Polska","en:gluten, en:soybeans",
6223006710146,6223006710146,Nouilles instantanées,Kellogg's,OFF,,"en:morocco,fr:Tunisie",,
8017596119971,8017596119971,,"Eurospin, Tre Mulini",OFF,"Instant Noodles 91% (wheat flour, palm oil, salt, modified potato starch, sugar) raising agents: potassium carbonates, sodium carbonates; curcumin extract) broth 9%, salt, sugar, flavor enhancers: monosodium glutamate, disodium quanilate, disodium inositate, flavorings (contains CELERY), hydrolyzed vegetable proteins, carrots, palm fat, garlic, sweet red paprika, chili pepper, turmeric, parsley, paprika extract coloring: ammonia caramel, antioxidant: ascorbic acid May contain traces of CRUSTACEANS, SOY, MILK and MUSTARD",Italia,"en:celery, en:soybeans, en:wheat","en:crustaceans, en:milk, en:mustard"
8714100750629,8714100750629,Cheese & Herbs Noodles,Knorr,OFF,"instant noodles (85%): wheat flour, vegetable palm fat, salt, modified potato starch, sugar, rapeseed oil, turmeric extract, soup mix (15%): processed cheese (26%) (brånza, powdered whey (lapte), vegetable palm fat, salt, flavour enhancers (sodium monoglutamate, sodium inosinate, sodium quanilate), sugar, glucose syrup, hydrolysed vegetable proteins, flavourings, potato starch, potassium wish (low sodium natural salt), milk protein, turmeric, garlic (1,4%), greens (silver leaves (0,5%), dimbru (0,29%), acidifier (citric acid), whey powder (lapte), may contain: gluten, or, soia, telin and mustar, xvietiniai miltai, palmiρ riebalai",,"en:milk, en:wheat",
5997523315009,5997523315009,,Cup Noodles,OFF,"Tăitel 85,6 % faină de grâu,ulei de palmier,sare, potenţiator de aroma E 621.agenti de tratare a făinil (E500, E451),antioxidant E306,corector de aciditate: acid citric), sare,zahar, proteina de grau texturata(gluten de grau, stabilizator E516)] potentiatori de gust((E621,E627.E631), sirop de glucoza, piper rosu pudra de carne de pui 1,0%, ciuperci shiitake 0,8%, ceapă verde, arome (contin grau, soia, telina).pudră de usturoi, proteina hidrolizată din porumb, pudră de ghimbir,extract de drojdie, condimente (ardel lute,ceapă, piper negru).pudra de sos de sola(sola boabe,grau,sare, maltodextrina), antiaglomerant (E551) regulator de aciditate(acid citric)Poate conține crustacee.peşte.lapte. moluşte,muştar şi susan.",España,"en:crustaceans, en:gluten, en:sesame-seeds, en:soybeans, en:wheat, en:barley",en:milk
6923744361111,6923744361111,Nouilles instantanées saveur poulet,Rookee,OFF,"Nouilles: (farine de blé tendre (_gluten_), huile végétale: de palme (contient antioxydant (E306), eau, sel), Assaisonnement (6g): (sel, farine de blé tendre (_gluten_), maltodextrine, sucre, exhausteurs de goût (E621, E631, E627), arôme de poulet, extrait de levure, curcuma, huile végétale: de palme, anti-agglomérant (E551), ciboulette séchée, Peut contenir des sources de soja, _céleri_, _crustacés_, _lait_,",France,"en:celery, en:crustaceans, en:gluten, en:milk, en:soybeans, en:wheat, en:barley",
7350035210145,7350035210145,Samyang Ramen Orientalisk smak,Samyang,OFF,"Nudel: _Vetemjöl_, palmolja, modifierad tapioka stärkelse, salt, _sojaböns_ olja, surhetsreglerande medel (E501, E500, E339, E330), sockerlösning (E420), förtjockningsmedel (E412), emulgeringsmedel (E322, E452, E450). Buljongpåse: Salt, glukos, smakförstärkare (E621, E631, E627), smaksättning (hydrolyserat vegetabiliskt protein, biff smak), socker, kryddor (torkad walesisk lök, vitpepparpulver, lökpulver, vitlökspulver, ingefärapulver), färg (E150b), rispulver, maltodextrin, syra (E296), _sojaböns_ olja.",Sweden,"en:gluten, en:soybeans, sv:sojaböns, en:barley",
8851876001316,8851876001316,Pho Ga Rice Noodles with Artificial Chicken Flavour,Mama,OFF,"VERMICELLES DE RIZ (49,4 G) : RIZ 95%, FECULE DE TAPIOCA ASSAISONNEMENT EN POUDRE (10,6 G) : SEL, SUCRE, EXHAUSTEURS DE GOUT (E635, E621), PROTEINES DE BLE ÎENDRE, POIREAU SAUCE SOJA EN POUDRÉ SOJA, SEL, BLE TENDRE), CAROTTE SECHEE, AROME POULET 2,5% (MAL ODEXTRINE, AROME, HUILE DE NOIX DE COCO, ŒUF, HUILE DE Su), POIVRE EN POUDRE, AROME FEUILLE DE CORIANE HUILE D'ASSAISONNEMENT (5 G) : HUILE DE SOJA, OIGNON, HUILE DE PALME, ECHALOTE, SAUCE POISSON (POISSON, SEL, SUCRE , AROME POULET 5 FEUILLE DE CORIANDRE, AROME FEUI LE DE BASILIC, COLORANT (El 00). PEUT CONTENIR DES TRACES DE : LAIT CÉLERI, CRUSTACES",France,"en:celery, en:crustaceans, en:eggs, en:fish, en:gluten, en:milk, en:nuts, en:soybeans, en:tree-nuts",
8934563108168,8934563108168,Vina Acecook Háo Háo Saté Onion Flavour,Háo Háo,OFF,"Nudeln (_Weizen_mehl 61%, Pflanzenöl (Palmöl, Antioxidationsmittel: E320, E321), Tapiokastärke, Salz, Zucker, _Fisch_soße, Geschmacksverstärker: E621, Säureregulator: E451, E500, E501), Suppenpulver (Salz, Zucker, Geschmacksverstärker: E621, E627, E631, Gewürze, getrocknete Frühlingszwiebeln), Gewürzöl (Pflanzenöl (Palmöl, Antioxidationsmittel: E320, E321), Gewürze).",France,"en:fish, en:gluten",
5901882132061,5901882132061,Vifon Pięć Smaków,Vifon,OFF,"noodles (92.1%) [wheat flour, palm fat, tapioca, salt, modified starch, sugar, stabilizers (triphosphates, guar gum); raising agents (potassium carbonates, sodium carbonates); turmeric]; flavor pack (7.9%) [salt, refined palm oil, flavor enhancers (monosodium glutamate, disodium guanylate, disodium inosinate); maltodextrin, creamer (glucose syrup, palm fat, sodium caseinate (_milk_), emulsifier: E 471, anti-caking agent: E 554, flavoring), five flavor spice (3%) (star anise, anise, cinnamon, clove, seeds coriander); garlic, shallot, pepper, chilli (2%), dried chives (1%), color: caramel; flavorings (_soya_), antioxidant: E 306]",Polska,"en:gluten, en:milk, en:soybeans, en:wheat, en:barley",
